Country_Code,Indicator_Name,Indicator_Code,2010,2011,2012,2013,2014,2015
ZAF,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.747474747,0.767676768,0.737373737,0.656565657,0.747474747,0.717171717
GRL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
SXM,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
LUX,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.949494949,0.95959596,0.949494949,0.949494949,0.949494949,1
WBG,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
KWT,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,1,1,0.98989899,1,0.96969697,1
BMU,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
GIB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
AFG,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.666666667,0.686868687,0.676767677,0.707070707,0.757575758,0.787878788
VNM,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.888888889,0.95959596,0.97979798,0.595959596,0.95959596,0.97979798
ATG,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.98989899,1,0.98989899,1,1,1
ESP,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.97979798,0.97979798,0.96969697,0.95959596,0.96969697,0.97979798
ISR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.97979798,0.98989899,0.97979798,0.97979798,0.97979798,0.97979798
MMR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.929292929,0.404040404,0.585858586,0.757575758,0.757575758,0.757575758
DOM,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.838383838,0.808080808,0.747474747,0.808080808,0.898989899,0.818181818
MNP,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
SGP,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.96969697,0.96969697,0.97979798,0.97979798,0.96969697,0.96969697
BGD,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.949494949,0.96969697,0.949494949,0.949494949,0.949494949,0.949494949
SLB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.909090909,1,1,0.949494949,0.888888889,0.98989899
KGZ,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.96969697,0.96969697,0.96969697,0.97979798,0.96969697,0.97979798
MHL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.97979798,0.898989899,0.808080808,0.808080808,0.797979798,0.858585859
PYF,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
TUV,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.898989899,0.96969697,0.97979798,0.909090909,0.898989899,0.96969697
AGO,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.777777778,0.727272727,0.757575758,0.777777778,0.646464646,0.646464646
VCT,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,1,0.96969697,0.96969697,0.97979798,0.98989899,0.98989899
COL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.888888889,0.858585859,0.929292929,0.919191919,0.909090909,0.919191919
MOZ,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.747474747,0.767676768,0.767676768,0.787878788,0.797979798,0.808080808
VGB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
GHA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.949494949,0.919191919,0.929292929,0.909090909,0.98989899,0.888888889
GRC,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.95959596,0.95959596,0.98989899,0.98989899,0.96969697,0.96969697
PLW,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.808080808,0.919191919,0.898989899,1,1,0.909090909
ZMB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.838383838,0.818181818,0.787878788,0.797979798,0.868686869,0.909090909
CHE,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
SAU,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.98989899,0.98989899,0.98989899,0.98989899,0.98989899,0.98989899
MAF,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
TKM,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.96969697,0.97979798,0.98989899,0.98989899,0.97979798,1
BEN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.767676768,0.757575758,0.818181818,0.747474747,0.757575758,0.797979798
CYP,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0.97979798
SLE,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.868686869,0.898989899,0.919191919,0.929292929,0.838383838,0.868686869
GTM,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.949494949,0.888888889,0.96969697,0.858585859,0.737373737,0.747474747
SEN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.898989899,0.929292929,0.919191919,0.929292929,0.898989899,0.898989899
JOR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.98989899,0.98989899,0.98989899,0.98989899,0.98989899,1
LTU,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.949494949,0.95959596,0.939393939,0.939393939,0.949494949,0.949494949
TGO,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.838383838,0.858585859,0.848484848,0.848484848,0.878787879,0.888888889
UKR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.484848485,0.212121212,0.464646465,0.464646465,0.222222222,0.222222222
TZA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.919191919,0.909090909,0.929292929,0.919191919,0.97979798,0.98989899
IMY,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,
DMA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,0.98989899,0.98989899,0.97979798,0.96969697,0.97979798,0.98989899
SOM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,0.424242424,0.424242424,0.424242424
GNQ,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,0.202020202,0.161616162
CRI,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.909090909,0.818181818,0.909090909,0.95959596,0.919191919,0.929292929
ZAF,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.666666667,0.727272727,0.686868687,0.656565657,0.707070707,0.696969697
ALB,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,1,1,1,1,0.98989899,0.98989899
STP,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.98989899,0.96969697,0.96969697,0.97979798,0.95959596,0.96969697
TZA,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.919191919,0.909090909,0.929292929,0.919191919,0.97979798,0.98989899
AFG,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.666666667,0.686868687,0.676767677,0.707070707,0.757575758,0.787878788
ISR,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.95959596,0.949494949,0.949494949,0.949494949,0.949494949,0.949494949
CUB,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697
NLD,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.97979798,0.97979798,0.97979798,0.97979798,0.96969697,0.96969697
HRV,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.97979798,0.96969697,0.96969697,0.96969697,0.95959596,0.949494949
ERI,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,1,1,0.949494949,0.949494949,0.949494949,0.95959596
IMY,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
TGO,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.838383838,0.858585859,0.848484848,0.848484848,0.878787879,0.888888889
SAU,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.98989899,0.98989899,0.98989899,0.98989899,0.98989899,0.98989899
MEX,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.95959596,0.97979798,1,0.838383838,0.878787879,0.878787879
FSM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.707070707,0.727272727,0.666666667,0.686868687,0.656565657,0.616161616
VCT,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,1,0.96969697,0.97979798,0.98989899,0.98989899,0.98989899
HND,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.95959596,0.919191919,0.888888889,0.878787879,0.858585859,0.858585859
QAT,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.97979798,0.939393939,0.929292929,1,0.898989899,1
CIV,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.858585859,0.626262626,0.828282828,0.808080808,0.767676768,0.838383838
MCO,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,1,1,1,1,1,1
CUW,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
CAN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.898989899,0.878787879,0.95959596,0.919191919,0.919191919,0.919191919
KIR,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.919191919,0.95959596,0.949494949,0.95959596,0.757575758,0.878787879
ITA,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.95959596,0.96969697,0.96969697,0.95959596,0.949494949,0.939393939
IRL,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.949494949,0.95959596,0.95959596,0.95959596,0.96969697,0.95959596
AUS,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.929292929,0.929292929,0.929292929,0.919191919,0.919191919,0.939393939
MNG,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.96969697,1,1,0.98989899,1,1
SMR,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.787878788,0.858585859,0.96969697,0.696969697,0.797979798,0.797979798
MYS,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.95959596,0.95959596,1,0.97979798,0.97979798,1
ARG,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.949494949,0.919191919,0.919191919,0.949494949,0.949494949,0.949494949
THA,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
MAF,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
TCD,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.393939394,0.333333333,0.454545455,0.484848485,0.464646465,0.555555556
MOZ,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.747474747,0.767676768,0.767676768,0.787878788,0.797979798,0.808080808
NAM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.838383838,0.828282828,0.848484848,0.898989899,0.888888889,0.929292929
SRB,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.919191919,0.939393939,0.909090909,0.929292929,0.949494949,0.95959596
AGO,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.777777778,0.727272727,0.757575758,0.777777778,0.646464646,0.646464646
MLI,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.737373737,0.666666667,0.686868687,0.717171717,0.777777778,0.686868687
MHL,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.929292929,0.808080808,0.676767677,0.666666667,0.656565657,0.707070707
IDN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,0.04040404,0.303030303,0.818181818
WBG,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
WSM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.525252525,0.565656566,0.646464646,0.606060606,0.565656566,0.595959596
DJI,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.888888889,0.878787879,0.818181818,0.828282828,0.787878788,0.848484848
COL,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.888888889,0.858585859,0.919191919,0.919191919,0.909090909,0.919191919
DMA,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.98989899,0.98989899,0.97979798,0.96969697,0.97979798,0.98989899
JOR,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.98989899,0.98989899,0.98989899,0.98989899,0.98989899,1
GBR,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.949494949,0.95959596,0.95959596,0.95959596,0.95959596,0.96969697
CHL,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.929292929,0.949494949,0.909090909,0.909090909,0.95959596,0.97979798
DOM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.818181818,0.717171717,0.707070707,0.757575758,0.878787879,0.767676768
ATG,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.98989899,1,0.98989899,1,1,1
KAZ,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.96969697,0.95959596,0.97979798,0.98989899,0.95959596,0.98989899
MMR,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,0.757575758,0.757575758,0.757575758
SVN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.96969697,0.96969697,0.96969697,0.95959596,0.95959596,0.95959596
MLT,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.767676768,0.96969697,1,1,1,0.97979798
ZMB,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.838383838,0.818181818,0.787878788,0.797979798,0.868686869,0.909090909
RUS,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
TTO,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.909090909,0.909090909,0.929292929,0.929292929,0.929292929,0.909090909
CHN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
IND,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,0.202020202,0.202020202,0.454545455
ECU,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.909090909,0.888888889,0.878787879,0.878787879,0.838383838,0.787878788
ISL,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.96969697,0.95959596,0.898989899,0.919191919,0.909090909,0.929292929
RWA,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.97979798,0.97979798,0.98989899,0.98989899,0.98989899,0.98989899
KEN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.909090909,0.96969697,0.949494949,0.939393939,0.929292929,0.898989899
EGY,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,0.949494949,0.939393939
MAR,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,1,1,1,1,1,1
COM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.747474747,0.838383838,0.868686869,0.838383838,0.808080808,0.808080808
CZE,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,1,1,1,1,1,0.97979798
MUS,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,1,0.98989899,0.98989899,0.98989899,0.97979798,0.97979798
TON,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.818181818,0.828282828,0.777777778,0.828282828,0.828282828,0.828282828
SUR,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.868686869,0.868686869,0.848484848,0.868686869,0.858585859,0.898989899
COG,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.747474747,0.808080808,0.797979798,0.858585859,0.909090909,0.808080808
IRQ,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,0.363636364,0.686868687,0.646464646,0.585858586
JAM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.949494949,0.919191919,0.96969697,0.939393939,0.929292929,0.919191919
CYM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
ABW,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
HKG,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
SLB,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.909090909,1,1,0.949494949,0.888888889,0.98989899
NPL,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,0.929292929,0.909090909,0.929292929,0.929292929,0.919191919
DZA,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.95959596,0.95959596,0.95959596,0.95959596,0.95959596,0.95959596
SEN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.898989899,0.929292929,0.919191919,0.929292929,0.898989899,0.898989899
TUN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,0.434343434,0.97979798,0.98989899,0.98989899,0.98989899
USA,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.909090909,0.949494949,0.939393939,0.939393939,0.939393939,0.939393939
CYP,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0.97979798
SLV,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.898989899,0.898989899,0.929292929,0.929292929,0.939393939,0.919191919
ASM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
SDN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.757575758,0.939393939,0.929292929,0.939393939,0.949494949,0.939393939
MRT,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.646464646,0.757575758,0.808080808,0.808080808,0.848484848,0.737373737
ADO,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.98989899,1,0.98989899,0.96969697,0.97979798,0.97979798
JPN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,0.96969697
ARM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.484848485,0.95959596,0.95959596,0.95959596,0.939393939,0.949494949
VEN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.787878788,0.787878788,0.818181818,0.828282828,0.787878788,0.787878788
HUN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,1,1,1,1,1,1
CAF,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.454545455,0.474747475,0.474747475,0.232323232,0.474747475,0.474747475
TMP,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,0.828282828,0.777777778,0.767676768
NRU,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,1,1,0.797979798,0.878787879,0.95959596,0.919191919
IRN,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,0.98989899,0.98989899
DNK,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.909090909,0.919191919,0.949494949,0.949494949,0.949494949,0.939393939
COD,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.606060606,0.747474747,0.757575758,0.747474747,0.808080808,0.818181818
MDV,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,0.585858586,1,1
ROM,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,0.898989899,0.929292929,0.929292929,0.929292929,0.929292929
MNE,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.909090909,0.909090909,0.949494949,0.949494949,0.919191919,0.898989899
CMR,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.848484848,0.828282828,0.858585859,0.898989899,0.878787879,0.848484848
MDA,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.636363636,0.787878788,0.909090909,0.898989899,0.898989899,0.868686869
MAC,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,,,,,,
BEL,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.98989899,0.98989899,0.98989899,0.98989899,0.98989899,0.98989899
BDI,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.96969697,0.96969697,0.96969697,0.96969697,0.95959596,0.949494949
FRA,"Immunization, Hib3 (% of children ages 12-23 months)",SH.IMM.HIB3,0.97979798,0.98989899,0.98989899,0.98989899,0.97979798,0.97979798
